gen,eval,loss,eta_base,lambda_pull,alpha_aniso,mu_responsiveness,k_pref,r_pref,rho_temporal,polarization_mean,turning_angle_std,nnd_median
5,113,0.6332366365854237,0.7154644686104167,0.3207054037813507,0.4597284390110218,0.7632195573868685,0.5013398582100292,3.1605968059067053,0.6581900197758992,0.9700554476430782,0.2287088646843268,3.6847722869701953
5,114,0.9538576231977751,1.2065215171494605,0.2708311704020912,0.5403608288000904,0.7447425765966617,0.46290063070682735,3.6897324497846187,0.6170596378736796,0.9245815827740296,0.37432727156754947,4.1134457182813975
5,115,0.2890849485918588,1.2367957041316058,0.3010289287411575,0.44663813600033675,0.6641571978526778,0.3152086404447084,3.5783917263346354,0.6201396922884521,0.9445719359735337,0.2930238465813043,3.918780538814545
5,116,0.8644798917835544,1.08631483345317,0.6655804901749597,0.25120915130473936,0.5340455929508048,0.45984030080853033,3.5673598613173656,0.6241884506947044,0.9703487894491616,0.1867799432452877,3.959235565153656
5,117,0.7931663433282568,1.24871287605202,0.6622403130014769,0.3399915744659922,0.5128229611241426,0.40758263930070304,3.4937521749357083,0.6423862208318956,0.9647851288313329,0.19466542103302853,3.8411376667528856
5,118,0.3445514171313667,1.1884535832690213,0.4620476926212265,0.343692627436255,0.6922046367897207,0.2779510868799045,3.9082361004010404,0.5791088305428728,0.9583837367982383,0.2845136259055567,4.1139811147761005
5,119,0.6054842956935594,1.1470084664054991,0.5598604178014378,0.5250947182189442,0.7887773831494769,0.3848179627418216,3.5989625529441875,0.5327540809140885,0.9415536892190314,0.33715002601660143,3.919417061376593
5,120,0.2429336786997876,1.2569522997641953,0.5968440706128948,0.5514351390615129,0.6556278554943572,0.3207070551473734,3.568342838195938,0.5189607668652684,0.9532830090356292,0.2694729718431185,3.8296827906151263
6,121,0.5751512992248765,1.1752046604049964,0.5079389004833128,0.44517741660364074,0.6751928178408374,0.1019779145237385,4.292333519495388,0.5157863910727974,0.963464304927979,0.24675970940873704,4.2584266385808025
6,122,0.2592513814798223,1.121541161265677,0.5933480337923042,0.4602997909325178,0.7179855647193744,0.38886664051011455,3.4699636863619983,0.7218214836851345,0.9459959183263156,0.28593646091649505,3.8287042824055164
6,123,0.9870241365274239,1.2394537186547239,0.6841373774775816,0.46569455841026847,0.4750228079035935,0.2901007015980226,3.6184521998600743,0.4930280078536869,0.9738499227630347,0.16934315593200303,3.8424941890741158
6,124,0.18784386890091462,1.093699024827743,0.46257933178619404,0.5070731080275362,0.7167596651836431,0.3246918852137766,3.5842933402435975,0.4053193352152203,0.9610760473279811,0.2766291513610975,3.8722331163288857
6,125,0.5108187048675443,1.137095198515847,0.600002773632655,0.25674990871466913,0.7134452199929676,0.16224540481368455,4.121837782270699,0.5672554588662334,0.9651215460462318,0.25398246311920414,4.231144861583099
6,126,0.6287434316091292,1.00562158470265,0.4491855643784913,0.3354525201509513,0.648691747025402,0.3751435078340843,3.7620061088050605,0.5510596482476952,0.9670204865095284,0.2288909540935781,4.1022579213990795
6,127,0.33216182062557437,1.0691355828170488,0.37811509166839324,0.5078859705707629,0.7455057140597986,0.25064595703158804,3.7795068353523673,0.558754131322128,0.958572708417031,0.2898042782190358,4.0147909348490005
6,128,0.2756946008180244,0.9172767475006841,0.8034923730614654,0.30869108048770777,0.8524165107834643,0.3506140130873544,3.508080901986437,0.3673940925137902,0.9719731158628253,0.2716318143312341,3.7798508894969833
6,129,0.86946009944751,1.1121980140031553,0.6226371960917627,0.43218712373737356,0.8902607650920178,0.31540528707353177,3.6966929071462675,0.5899641880371852,0.9441582002015052,0.37106322801650704,3.94871223700236
6,130,0.23570515483214913,1.3037303410886434,0.26334109282523066,0.592867774939658,0.5993114067323375,0.3046688494323473,3.7151499809820416,0.6016764806374231,0.9434217139278169,0.27373960806486797,4.025848075049941
6,131,0.686070879638379,1.139302263897026,0.41200180929348973,0.408847436030618,0.5813735637338747,0.3100701286109413,3.795976834624769,0.454771140394912,0.9673303030865252,0.2193538536909409,4.078588511244692
6,132,0.3823237127220608,1.1199673081697146,0.29415576891618,0.5147448264256346,0.7049881925289839,0.3489722879634218,3.694597041215603,0.6033655420461841,0.950424992297509,0.2952687132523776,4.054705134425413
6,133,0.21783958117262364,0.9339818535039462,0.5814568979219279,0.29603480624255374,0.7880881497923863,0.4055628576400759,3.5217093566748314,0.578048104191771,0.962711705569629,0.2791716478885311,3.853593148690314
6,134,0.7472232029398738,1.0441963837850803,0.46470876565822616,0.5963798936309817,0.8111128531100863,0.3585421759308668,3.986595914668017,0.6492165295920396,0.9499567385992643,0.32797219096773284,4.304809143109416
6,135,0.4278532346104782,1.229036110088441,0.48933658795131924,0.3593086839674961,0.675925721519009,0.21240774514365449,4.163788667459035,0.6645902677001221,0.9565907314146986,0.27195348882524273,4.3433953578840345
6,136,0.5036706023650326,1.2511165453599142,0.5589943900110065,0.573266082920262,0.6977970635031663,0.4019358265234242,3.2358930050124455,0.677461483347354,0.9309096687869587,0.30663204500459534,3.609026059881355
6,137,0.5836214020772609,1.029687915633472,0.46954220659911633,0.32862986064970556,0.6515569565636611,0.3197133854459489,3.7165988890028063,0.4686326789894448,0.9702879849371226,0.22839531210029457,3.9996767152533566
6,138,0.4502841992411727,1.1398597386476343,0.7094341680694506,0.6018735901392266,0.7124933250079878,0.4440191063476099,3.7930391130262637,0.5105790882057349,0.9509856708929668,0.3009517831100335,4.105498531816163
6,139,0.5278110854231878,1.3031424203089896,0.6280844920569091,0.4539077221591379,0.7481633298632043,0.2847864585941956,3.6892415633839466,0.46497315424386093,0.9494112305087322,0.32677491395599545,3.890093316190961
6,140,0.5836684848028724,0.9621292639788855,0.709180817958359,0.4753825841415608,0.8171749099187673,0.17639900216842536,3.281327187991713,0.46525933689024956,0.9709545610299403,0.251708782061305,3.458976532595029
7,141,0.5227146890286671,1.105627496385759,0.4677022845252498,0.41958597882574517,0.7607067752763786,0.36020006947564276,3.7587550619154224,0.5541146966919408,0.9523629501173531,0.31411931807123444,4.057484491254091
7,142,0.45548668864700764,1.0798788026991997,0.5727476510496734,0.41771761221097814,0.7830590314503391,0.3811553017975261,3.668401236073125,0.5545793037267681,0.9538676929471308,0.30734976592922925,4.0185365395981
7,143,0.5270923984821715,1.0726349713342171,0.5986259680761992,0.5632777057384292,0.8255835230835392,0.2755364615539949,3.7412599695685547,0.6039195060037192,0.9503416522379837,0.3245543318092835,3.92361953692322
