gen,eval,loss,eta_base,lambda_pull,alpha_aniso,mu_responsiveness,k_pref,r_pref,polarization_mean,turning_angle_std,nnd_median
2,44,0.40340299590118217,1.179466101313217,0.7609670770832577,0.32643676869128885,0.7345700355394225,0.5274544629232122,3.51482246194218,0.9355699760021008,0.34095972349978226,3.9963430194247898
2,45,0.7277153763299437,0.7862575094622284,0.45366682840783906,0.25039120758641226,0.9566469901622673,0.5016017023777338,3.878948726456916,0.9443240283407803,0.4027905867988725,4.3451816285825995
2,46,0.26401311916394277,0.6542345886744376,0.3471898257405929,0.22530406427260513,0.9673875773645001,0.3943600339758628,3.2918565076228212,0.965644792490051,0.29102685276980966,3.7708467196102937
2,47,0.724480320534637,0.41776734316123276,0.40290257578725813,0.23705056952324188,0.9370553480868299,0.2868377923385532,4.3736251336530225,0.9876665604349423,0.18711022690092421,4.66130954084989
2,48,0.2639557146774878,0.7752169640275752,0.39983791614454917,0.3237346292353907,0.8000105200123643,0.42631188551477556,3.6805920906450518,0.9623302494731586,0.2659534116547155,4.100920470240992
2,49,0.4506548810296206,0.7821190274689523,0.670807195389331,0.2921325797445672,0.8279216892055713,0.4514766597516299,4.37000864894534,0.9636612625794087,0.2942455055711685,4.7057718533975175
2,50,0.6051657389864432,0.6004916374778823,0.49146503229397603,0.47852026686343707,0.8033935447184068,0.2563445476330005,3.2681677867159493,0.9782216589274672,0.1811808418758593,3.6279544007802365
2,51,0.5243396429787814,1.351922773781241,0.48594419317069554,0.6278246507170447,0.5435417959720935,0.2586751974915925,2.7813828876607505,0.9392991437077498,0.22993581449628914,3.0700407724289787
2,52,0.26844489606211774,0.9209335288765494,0.6873672396562016,0.5097809272143278,0.6755371738709456,0.5550914683850341,3.5806751615052734,0.9575306551854602,0.2620627764016888,4.086316648461856
2,53,0.46534198105742053,0.5632624230248175,0.6245141879756461,0.7076349735874287,0.9910881793052715,0.6331119834055917,2.4569723754709583,0.9570948775719132,0.30041562250061765,3.07889168497793
2,54,0.38652469553013247,0.9603685958711008,0.8368484605668435,0.3038487302660694,0.8158674319711438,0.4183958107824929,4.013102591269503,0.9522951271687585,0.30557277330323923,4.350328865480681
2,55,0.35345720493734534,0.7792802627420569,0.161123172250249,0.4973057698650406,0.7295105661361291,0.30662804540015537,3.771474016316998,0.9610270391657106,0.24141566972831208,4.1094332338081845
2,56,1.4788029747248534,1.1410025790298777,0.41155121452133825,0.30393380477893633,0.8453083003698434,0.5738815426444851,4.592889233510002,0.8996356890620367,0.5779123915529352,5.011324062208901
2,57,1.1029998608666125,1.201673249299299,0.8519095535551949,0.28959022460513933,0.2422793573078492,0.11959402278586131,4.339996477216382,0.9896426450460879,0.06588554108685302,4.415616972757872
2,58,0.32321436465032105,0.7817735999697498,0.5472817396248464,0.29637663461037045,0.8114707309196542,0.37744393536053866,3.850625075866581,0.9652661128070736,0.2577713541027734,4.202260887283121
2,59,0.524513512398091,0.6519612201698685,0.5660172597101367,0.6992118790688274,0.7897318096749648,0.35158515847168087,3.0798958317604184,0.9642061519813243,0.20980738012818753,3.471582174500925
2,60,0.281909555827786,0.7750497557576856,0.7423120574654709,0.2996800964739941,0.8761627350139555,0.3397539152992852,3.7589001341595973,0.9675328525099456,0.2621600094378003,4.092596831033989
3,61,0.4632239911253892,0.6443520016039325,0.36799775380663186,0.39297993780655355,0.9408316511259972,0.5726758474347144,3.591733083297007,0.9584682246409739,0.3366251837886435,4.1816012633528645
3,62,0.7743282586632539,0.5695031679948739,0.7800729269127918,0.5218972917783385,0.6894265966103644,0.235637402720845,3.730331765306205,0.9871198649510156,0.1271368666088999,4.012035708015852
3,63,0.666482717904295,0.8185003783776327,0.31963477978889054,0.20445647281397644,0.5859480524262978,0.08212543599260899,3.8229663326147763,0.9780588403992565,0.15422296277544983,4.017283128109577
3,64,0.9588606391724168,1.3179431175797205,0.5966178667229574,0.5208620750788244,0.8062589727133563,0.5549062101258947,3.6519051956947597,0.887042624718012,0.5000415458544596,4.145377990440226
3,65,0.41115050057827485,0.74687445356574,0.6040627916433097,0.411696098915896,0.7232568640432357,0.5336412842476975,3.8470086300230792,0.9648616520557987,0.24287822340104676,4.336448715910422
3,66,1.4871679704327259,1.1293490996866664,0.43881686118088964,0.3725915945299085,0.9664872869412592,0.5997446442474307,3.8406805472867416,0.8791084992863526,0.6326712004955348,4.369013669231594
3,67,2.576820551260528,1.2101788605647024,0.44098952910261113,0.6660276443824976,0.9998503513803959,0.49997025454780086,4.501118522612138,0.7972376591290568,0.912135884578632,4.8456012665811095
3,68,0.7475294135323102,0.9451273430018269,0.5412940639676481,0.484371847354761,0.7264234203242296,0.6997661568701693,4.22211351325778,0.9420655885355247,0.37928607807743625,4.764577787673599
3,69,0.6247692188083367,0.6979975702688641,0.07372206571681668,0.32261322702906103,0.9429871660579915,0.24486127936603647,4.419308737015255,0.9585230320157805,0.34342962231637275,4.714259407870459
3,70,0.4903293934439763,0.756836987165168,0.36002119532532917,0.9751635185915362,0.6746344294102904,0.3019998590577916,3.1029441768465427,0.9457830210272509,0.22061214393898357,3.3647513488720513
3,71,0.3401582225412536,0.75860271207218,0.11682753310600598,0.0840006849892935,0.8871512287268969,0.35081077572987807,2.881671241797399,0.954397640433484,0.2947312521904986,3.4732420544305986
3,72,0.5435789631148494,0.8022990535047408,0.43474485569037624,0.1207252542890442,0.9994079903191364,0.3123642510734193,3.151119174922215,0.9499607373302867,0.3583314724226645,3.5573360780735315
3,73,0.43821647017722104,0.8523564372193922,0.6219058786193696,0.07287084476612771,0.9177553401647186,0.2991645772278196,3.9266958405343266,0.9597190037198062,0.329638746665421,4.1768501381722825
3,74,1.0966766262183905,1.015762446914194,0.6818262258213998,0.06839226378888567,0.9641847032208242,0.6631893386517799,3.572182014313584,0.9212570987685235,0.5285561128224691,4.117181017446723
3,75,0.5036673720196311,0.7711840386454466,0.5314541782074199,0.33188864917588023,0.8714737381551886,0.46139605621631247,4.121026177052562,0.9573426169963465,0.3245551486004764,4.514642565119238
3,76,0.37217404130039466,0.9873675401549927,0.2536617286096655,0.24395650875768551,0.6621715567041986,0.3726772516109455,3.04481584491013,0.9516728956379271,0.244960078322377,3.5092769417189493
3,77,0.2053840973652763,0.8663288803426745,0.3764836096422548,0.47141961778929237,0.7355370523598306,0.561467690117856,3.134002880923282,0.9489491329467474,0.280193169875043,3.7669772734113662
3,78,0.45150459374634505,0.6943991660350486,0.5494835679218502,7.256585337223371e-05,0.971214437178561,0.3996070221770161,3.910249394926942,0.9640986827623086,0.32489000582768995,4.274759195770715
3,79,0.6175462602305815,0.7978814388333653,0.7930817491565454,0.05935350626025833,0.9952322363750176,0.3537689888754737,4.0112733143035975,0.957052803248442,0.37156508434618485,4.296271106656325
3,80,0.8855474366259264,0.4176824532715734,0.407415079370956,0.44400804478534006,0.8060433777311419,0.5215893233578449,2.4442099471816103,0.9779316182925978,0.14398063443438208,3.059762415871412
4,81,0.3344808063047103,0.875964250688016,0.013537169163678664,0.17084295154214285,0.748052671096079,0.5665479861873647,2.777063623520585,0.9428849324982449,0.29990282367473176,3.513605668357721
4,82,0.32361903408789544,1.0299124698923725,0.3780123358945727,0.5949820558136362,0.7627054760648291,0.25565882265586404,3.150169440750288,0.9348041382788563,0.2974810123408022,3.483347936640692
4,83,0.6034796480598638,0.8769311970752819,0.6026196316654001,0.16681768579517686,0.9642581114382107,0.35261141984245853,2.6130291393849165,0.9414171687451308,0.3391047640901169,3.0123676889398814
4,84,0.44340210855894663,0.7204096225666157,0.6630756090086126,0.14732689527075035,0.7800019691846859,0.5721150412398508,2.9800669130054906,0.9723153060288068,0.22780726931361092,3.571976620668201
4,85,0.3852702008536213,0.8002296119899073,0.4834847159334477,0.380606812742463,0.7025609965238642,0.5196982474731442,3.192593902861062,0.9641443656903066,0.22703774308989672,3.770327390847868
4,86,1.0629663419704751,1.2068792504386308,0.31122764266443464,0.1875542779506454,0.9729321060155701,0.29993035896667014,3.1396121080431953,0.8830045255943565,0.5239256207305265,3.5530446372780062
4,87,0.5437165170514227,0.4818965609203537,0.1303261957427499,0.1871998663824846,0.9734267309503302,0.38959841237485493,2.723904971277028,0.9783592865983012,0.21948780756904043,3.3275074094482804
4,88,0.3831433150939474,0.5956548846278487,0.16368343220956422,0.36358559127229584,0.9999105890768911,0.26062672209085624,2.6661714234260705,0.9627412533875483,0.2834041850960487,3.1857631304752227
4,89,0.2137723254420564,0.9148246590685442,0.3798583613941271,0.5748256140707311,0.7975389231221531,0.2323303096162077,3.564893448969996,0.9534236093432794,0.2870376670968008,3.8521172477487786
4,90,0.4099399833196619,0.8417824865258302,0.6247782814852989,0.47548780481067887,0.7254318168333576,0.4835369884744615,4.319960584803767,0.9628765337881999,0.2675082991458965,4.688574244957197
4,91,0.5823427910712793,0.6967394226303236,0.8977271766236724,0.1390045324079145,0.9670875011471182,0.6936151533685384,3.7594466135022953,0.9651743508911235,0.35673582908974427,4.3298153608082455
4,92,0.4099962884578804,0.8127906865350343,0.5498496583069111,0.2308037329167086,0.997821909838363,0.15492445380292158,3.6908712489561295,0.9544215013923883,0.3415046100529839,3.9247825975152137
4,93,0.3236940344825706,0.9217558046237272,0.16224712412441508,0.4848861851075643,0.6410420986993571,0.6844674108753158,3.5872588449594938,0.9443780231054099,0.3003175779049577,4.217459292255749
